date,year,week,cases,population,incidence_per_100k,epidemic
2017-10-30,2017,44,47137.0,5225690.0,902.024421655322,0
2017-11-06,2017,45,38938.0,5225690.0,745.126480904914,0
2017-11-13,2017,46,35981.0,5225690.0,688.5406520478635,0
2017-11-20,2017,47,40908.0,5225690.0,782.8248518377477,0
2017-11-27,2017,48,43474.0,5225690.0,831.9284151949312,0
2017-12-04,2017,49,46410.0,5225690.0,888.1123832450834,0
2017-12-11,2017,50,47128.0,5225690.0,901.8521955952228,0
2017-12-18,2017,51,48099.0,5225690.0,920.4334738570409,0
2017-12-25,2017,52,45103.0,5225690.0,863.1013320728937,0
2018-01-01,2017,53,42364.0,5225690.0,810.6872011160249,0
2018-01-01,2018,1,11862.0,5281579.0,224.5919260130351,0
2018-01-08,2018,2,36250.0,5281579.0,686.3477759207994,0
2018-01-15,2018,3,40453.0,5281579.0,765.9262504641131,0
2018-01-22,2018,4,44779.0,5281579.0,847.83357401262,0
2018-01-29,2018,5,52226.0,5281579.0,988.8330743514392,0
2018-02-05,2018,6,54980.0,5281579.0,1040.9765715896704,0
2018-02-12,2018,7,57763.0,5281579.0,1093.6691470486383,1
2018-02-19,2018,8,53488.0,5281579.0,1012.7274438193579,1
2018-02-26,2018,9,62294.0,5281579.0,1179.4578856058008,1
2018-03-05,2018,10,51468.0,5281579.0,974.4813056852885,1
2018-03-12,2018,11,74562.0,5281579.0,1411.736906709149,1
2018-03-19,2018,12,70620.0,5281579.0,1337.100136152465,1
2018-03-26,2018,13,60924.0,5281579.0,1153.518673108932,1
2018-04-02,2018,14,52777.0,5281579.0,999.2655605454354,1
2018-04-09,2018,15,46822.0,5281579.0,886.5151879769288,0
2018-04-16,2018,16,41692.0,5281579.0,789.3851441017923,0
2018-04-23,2018,17,45080.0,5281579.0,853.5326272692314,0
2018-04-30,2018,18,21279.0,5281579.0,402.89087789844666,0
2018-05-07,2018,19,27327.0,5281579.0,517.4020875196603,0
2018-05-14,2018,20,26038.0,5281579.0,492.99650729450417,0
2018-05-21,2018,21,25272.0,5281579.0,478.4932687743571,0
2018-05-28,2018,22,23624.0,5281579.0,447.2904788511163,0
2018-06-04,2018,23,24018.0,5281579.0,454.7503691604348,0
2018-06-11,2018,24,14926.0,5281579.0,282.60488009362354,0
2018-06-18,2018,25,18549.0,5281579.0,351.2017902222044,0
2018-06-25,2018,26,16999.0,5281579.0,321.85450601041845,0
2018-07-02,2018,27,16249.0,5281579.0,307.65420719826403,0
2018-07-09,2018,28,15958.0,5281579.0,302.1444912591481,0
2018-07-16,2018,29,14793.0,5281579.0,280.0866937709348,0
2018-07-23,2018,30,14626.0,5281579.0,276.9247605687617,0
2018-07-30,2018,31,13438.0,5281579.0,254.43148725030903,0
2018-08-06,2018,32,15445.0,5281579.0,292.43148687163443,0
2018-08-13,2018,33,15508.0,5281579.0,293.6243119718554,0
2018-08-20,2018,34,16976.0,5281579.0,321.41903018017905,0
2018-08-27,2018,35,19352.0,5281579.0,366.4055768170844,0
2018-09-03,2018,36,23863.0,5281579.0,451.8156407392562,0
2018-09-10,2018,37,38180.0,5281579.0,722.8898781974103,0
2018-09-17,2018,38,44678.0,5281579.0,845.9212671059166,0
2018-09-24,2018,39,45862.0,5281579.0,868.3388054973711,0
2018-10-01,2018,40,43933.0,5281579.0,831.8156369525099,0
2018-10-08,2018,41,41800.0,5281579.0,791.4299871307426,0
2018-10-15,2018,42,41056.0,5281579.0,777.3432907090853,0
2018-10-22,2018,43,40660.0,5281579.0,769.8455329362678,0
2018-10-29,2018,44,39613.0,5281579.0,750.0219157945,0
2018-11-05,2018,45,31681.0,5281579.0,599.8395555571544,0
2018-11-12,2018,46,39003.0,5281579.0,738.4723394272811,0
2018-11-19,2018,47,42425.0,5281579.0,803.2635694742046,0
2018-11-26,2018,48,45651.0,5281579.0,864.3437880982184,0
2018-12-03,2018,49,47606.0,5281579.0,901.3592336685676,0
2018-12-10,2018,50,46932.0,5281579.0,888.5978984693782,0
2018-12-17,2018,51,46201.0,5281579.0,874.757340560465,0
2018-12-24,2018,52,50662.0,5281579.0,959.2207178951597,0
2018-12-31,2019,1,14218.0,5351935.0,265.6609245067438,0
2019-01-07,2019,2,39396.0,5351935.0,736.1075947297567,0
2019-01-14,2019,3,44075.0,5351935.0,823.533918106255,0
2019-01-21,2019,4,47742.0,5351935.0,892.051192699463,0
2019-01-28,2019,5,58328.0,5351935.0,1089.8488116914723,1
2019-02-04,2019,6,64167.0,5351935.0,1198.9495388116634,1
2019-02-11,2019,7,64196.0,5351935.0,1199.4913989052557,1
2019-02-18,2019,8,57599.0,5351935.0,1076.2275700284104,1
2019-02-25,2019,9,55570.0,5351935.0,1038.3160483077615,1
2019-03-04,2019,10,44390.0,5351935.0,829.4196398125164,1
2019-03-11,2019,11,50163.0,5351935.0,937.2871680990147,1
2019-03-18,2019,12,46416.0,5351935.0,867.2751070407245,0
2019-03-25,2019,13,41497.0,5351935.0,775.3644242689794,0
2019-04-01,2019,14,38575.0,5351935.0,720.7673486318499,0
2019-04-08,2019,15,39016.0,5351935.0,729.0073590206159,0
2019-04-15,2019,16,36772.0,5351935.0,687.0785986750586,0
2019-04-22,2019,17,35195.0,5351935.0,657.6126204821247,0
2019-04-29,2019,18,21613.0,5351935.0,403.8352483727848,0
2019-05-06,2019,19,25134.0,5351935.0,469.62453766721757,0
2019-05-13,2019,20,28599.0,5351935.0,534.3674764360927,0
2019-05-20,2019,21,25831.0,5351935.0,482.6478647442467,0
2019-05-27,2019,22,24621.0,5351935.0,460.0392194598776,0
2019-06-03,2019,23,21865.0,5351935.0,408.5438257377939,0
2019-06-10,2019,24,17940.0,5351935.0,335.20586479469574,0
2019-06-17,2019,25,18343.0,5351935.0,342.7358516125476,0
2019-06-24,2019,26,17836.0,5351935.0,333.26264239008884,0
2019-07-01,2019,27,15949.0,5351935.0,298.0043666449611,0
2019-07-08,2019,28,15413.0,5351935.0,287.98929732891,0
2019-07-15,2019,29,15627.0,5351935.0,291.98785112300504,0
2019-07-22,2019,30,14889.0,5351935.0,278.19844598262125,0
